id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,age
7065,4,2,8,19,41,2015,2,1981,4,0,4,1,,,10000,1,,320.0,0,1,1,0,0,0,0,0,0,160,130,2,2,3,1,1.0,1,1,1,5,1,1,1,5,3,5,5,4,5,1,5,5,5,5,2,5,1,1.0,2.0,1,2,3,3,4,2,3,,,,,1,1,2,2,30000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,2,3.0,3,1997.0,1978.0,1997.0,3.0,1.0,1.0,20000.0,1.0,5.0,2.0,1955,3,1,2,1957,1,1,2,3,2,3,3,30000.0,4,3,3,3,3,3,3,3,3,3,5,3,2,5,70,50,40,70,20.0,80,50,0,50,2
7066,3,2,21,64,100,2015,2,1984,1,1,1,4,4.0,1999.0,0,1,,300.0,0,0,0,0,0,0,0,1,0,156,111,4,3,5,1,1.0,1,2,1,4,4,4,1,5,4,5,5,3,1,5,5,5,5,1,5,4,1,1.0,2.0,1,4,4,6,7,5,5,,,,,1,2,2,2,30000.0,6,3,1,2,0,1,0,0,0,0,0,0,0,1,1,2.0,3,2003.0,1975.0,2003.0,3.0,1.0,1.0,30000.0,5.0,,,1956,4,1,2,1958,4,1,2,3,2,3,2,40000.0,4,2,4,4,4,4,2,4,2,2,-8,-8,1,5,60,30,50,50,40.0,40,20,20,20,1
7067,4,2,18,51,84,2015,1,1960,1,1,1,3,2.0,,5000,1,,90.0,0,1,0,0,0,0,0,0,0,175,120,3,2,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,3,5,3,2,2,1.0,2.0,1,4,3,2,3,2,5,,,,,1,1,2,2,5000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1980.0,1961.0,1980.0,1.0,1.0,1.0,0.0,6.0,,,-2,1,1,2,-2,1,1,2,3,1,4,2,20000.0,5,5,5,5,5,-8,-8,-8,-8,-8,-8,-8,3,4,70,60,60,60,60.0,60,60,60,60,3
7068,4,1,10,24,46,2015,2,1983,1,1,1,4,4.0,1997.0,0,1,,100.0,0,0,0,0,0,0,0,0,1,160,110,4,5,5,1,2.0,1,1,1,5,4,1,2,5,4,5,5,4,5,2,5,5,5,2,3,3,1,6.0,5.0,1,2,1,1,1,1,1,3.0,15.0,1.0,3.0,1,1,2,2,30000.0,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2008.0,1986.0,2008.0,4.0,1.0,1.0,30000.0,1.0,3.0,1.0,-2,1,1,2,-2,1,1,2,2,1,5,2,60000.0,4,4,4,4,4,4,4,4,4,4,-8,-8,1,2,70,80,10,50,60.0,50,10,50,50,1
7069,5,1,15,40,71,2015,2,1950,1,1,1,3,4.0,1962.0,25000,1,,69.0,0,1,0,0,0,0,0,0,0,165,130,2,2,3,4,1.0,1,1,1,4,1,1,1,5,2,5,4,4,4,4,1,5,4,5,2,4,2,6.0,5.0,3,4,5,4,5,3,5,,,,,2,2,2,2,60000.0,3,3,2,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,1974.0,1948.0,1974.0,3.0,1.0,4.0,25000.0,5.0,,,-2,2,1,2,-2,2,1,2,2,1,4,2,30000.0,4,4,4,4,5,4,3,4,3,3,2,3,1,2,60,80,75,70,70.0,75,70,85,80,4
7070,4,2,18,52,86,2015,2,1993,1,1,3,3,2.0,,5000,1,,340.0,0,0,0,0,0,1,0,0,0,160,100,5,4,3,1,1.0,1,1,1,5,3,1,1,5,2,5,5,4,5,5,5,5,5,5,3,4,1,2.0,2.0,2,3,4,3,5,2,3,,,,,1,1,2,2,40000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,,3,2015.0,1991.0,2015.0,4.0,1.0,1.0,20000.0,2.0,,,-3,1,1,2,-3,1,1,2,2,1,-8,2,-2.0,4,4,3,3,5,-8,3,-8,3,-8,3,-8,1,5,80,80,-2,70,-2.0,70,80,60,60,1
7071,4,1,6,17,33,2015,2,1978,1,1,1,9,4.0,2008.0,40000,4,2006.0,120.0,0,0,1,0,0,0,0,0,0,158,120,4,4,4,4,2.0,3,3,1,4,4,1,2,4,3,2,4,4,3,3,2,5,5,1,2,4,3,5.0,4.0,1,4,4,3,5,2,5,,,,,1,1,2,2,100000.0,3,3,1,2,0,0,1,0,0,0,0,0,0,1,0,1.0,3,2001.0,1970.0,2001.0,9.0,4.0,4.0,60000.0,1.0,3.0,1.0,1950,3,1,2,1952,6,4,1,2,2,3,2,80000.0,3,3,2,2,4,4,2,4,2,4,-8,4,2,3,90,80,80,80,90.0,80,90,80,90,2
7072,5,2,17,49,82,2015,1,1992,1,1,1,3,2.0,,6000,1,,120.0,0,0,0,0,1,0,0,0,0,180,130,5,5,5,1,1.0,1,1,1,4,4,1,1,5,3,5,5,4,3,2,5,5,5,1,4,4,4,2.0,2.0,1,3,5,4,6,8,1,3.0,1.0,1.0,3.0,2,2,2,2,-2.0,5,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2014.0,1994.0,2014.0,4.0,1.0,1.0,0.0,5.0,,,1964,3,1,3,1967,3,1,2,2,1,3,2,70000.0,5,5,4,5,4,2,1,5,4,5,-8,-8,1,4,-2,70,80,90,80.0,70,80,70,70,1
7073,4,2,13,36,66,2015,1,1959,1,1,1,6,4.0,1979.0,3000,1,,240.0,0,1,0,0,0,0,0,0,0,161,120,4,5,4,1,1.0,1,1,1,5,-8,1,1,5,3,5,5,4,4,5,5,5,5,-8,1,3,1,,,1,4,5,5,5,2,3,,,,,1,1,2,2,10000.0,3,4,1,2,0,1,0,0,0,0,0,0,0,1,2,0.0,3,1983.0,1964.0,1983.0,3.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,-2,1,1,2,2,2,5,2,3000.0,4,4,4,4,5,3,3,4,4,-8,-8,-8,2,4,80,80,70,90,80.0,80,50,70,70,3
7074,4,1,19,57,91,2015,1,1993,1,1,1,10,4.0,2014.0,40000,2,,12.0,0,0,0,0,0,0,0,0,1,173,110,4,5,5,4,2.0,1,1,2,2,5,1,4,4,3,4,4,4,3,2,3,4,5,1,4,4,2,6.0,2.0,4,4,3,1,5,2,5,,,,,1,-8,2,2,150000.0,5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,1967,7,1,1,1969,7,1,1,3,2,3,2,200000.0,3,3,3,4,4,4,3,4,3,3,1,4,2,2,70,70,60,70,70.0,60,50,70,80,1
7075,4,2,19,56,90,2015,1,1968,1,1,1,4,4.0,1982.0,48000,1,,20.0,0,0,0,0,0,0,0,0,1,162,120,4,4,4,1,3.0,1,1,1,5,2,3,1,5,5,5,5,4,4,5,5,5,5,3,3,3,1,2.0,2.0,4,3,5,3,7,4,1,5.0,20.0,1.0,3.0,1,1,2,2,63000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1990.0,1968.0,1990.0,3.0,1.0,1.0,15000.0,1.0,5.0,1.0,-2,1,1,2,-2,1,1,2,2,2,3,3,96000.0,4,4,4,4,4,4,4,5,5,4,-8,4,2,3,60,60,50,40,60.0,60,50,70,60,2
7076,4,1,12,32,55,2015,1,1988,1,1,1,12,4.0,2011.0,100000,1,,55.0,0,0,0,0,0,0,0,0,1,175,110,3,4,4,1,3.0,2,1,2,2,5,2,4,4,4,4,4,4,3,1,3,4,4,1,4,4,3,7.0,3.0,4,3,4,4,7,4,1,3.0,4.0,1.0,3.0,1,1,1,1,180000.0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,,2,-1.0,1989.0,,12.0,4.0,1.0,80000.0,1.0,3.0,1.0,1964,12,1,9,1964,3,1,9,2,2,2,2,300000.0,4,4,4,4,4,4,3,4,3,4,4,3,3,1,50,60,60,60,60.0,60,50,60,60,1
7077,5,1,17,50,83,2015,1,1957,1,1,1,4,4.0,1970.0,15000,4,-2.0,98.0,0,1,0,0,0,0,0,0,0,172,140,5,5,5,4,1.0,1,1,4,5,1,1,1,5,5,2,5,2,2,4,5,5,5,5,5,4,4,1.0,1.0,1,4,5,4,6,2,5,,,,,1,1,2,2,15000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,1,2,0.0,3,1978.0,1955.0,1978.0,4.0,1.0,1.0,0.0,4.0,,,-2,1,1,5,-2,1,1,2,3,1,4,2,10000000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,5,100,100,100,100,100.0,100,100,100,100,3
7078,4,1,18,55,89,2015,2,1984,1,1,1,10,4.0,2006.0,50000,1,,120.0,0,1,1,0,0,0,0,0,0,162,110,4,4,4,2,2.0,2,2,2,5,5,2,1,4,3,5,5,4,2,2,5,5,5,1,3,5,3,7.0,3.0,4,4,5,6,4,4,1,3.0,5.0,1.0,3.0,1,2,2,2,100000.0,3,3,1,2,0,0,1,0,0,0,0,0,0,0,1,1.0,3,2008.0,1982.0,2008.0,11.0,4.0,2.0,50000.0,1.0,3.0,1.0,1953,4,4,8,1954,4,4,8,2,1,3,3,200000.0,4,3,3,3,4,2,3,4,2,2,3,3,1,3,70,80,60,60,60.0,60,60,80,60,1
7079,4,1,15,39,70,2015,2,1952,1,1,1,1,,,2400,1,,100.0,0,1,1,0,0,0,0,0,0,167,142,4,4,4,1,1.0,2,2,3,4,1,1,1,5,4,5,5,4,4,5,5,5,4,5,3,3,1,1.0,6.0,1,4,4,4,5,2,4,,,,,1,1,2,2,4800.0,2,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,-2.0,1942.0,-2.0,1.0,1.0,1.0,2400.0,4.0,,,-2,1,1,2,-2,1,1,2,3,2,4,-8,5000.0,4,3,4,3,4,-8,1,-8,4,-8,-8,-8,1,4,80,80,80,80,80.0,80,80,80,80,3
7080,2,2,16,45,76,2015,2,1950,1,1,1,3,2.0,,0,1,,110.0,0,0,1,0,0,0,0,0,0,158,120,3,4,4,1,1.0,1,1,1,4,1,1,1,5,5,1,5,4,5,5,2,5,5,5,4,4,1,2.0,2.0,1,4,4,4,4,4,4,,,,,1,1,2,2,20000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,2,1,0.0,3,1972.0,1953.0,1973.0,4.0,1.0,1.0,20000.0,1.0,5.0,1.0,-2,1,1,2,-2,1,1,2,3,2,4,2,70000.0,4,4,4,4,5,-8,4,4,3,4,-8,-8,2,5,80,80,80,80,70.0,70,70,-2,60,4
7081,5,1,19,57,92,2015,2,1943,1,1,1,4,4.0,-2.0,50000,1,,90.0,0,1,0,0,0,0,0,0,0,152,102,5,4,4,4,1.0,2,2,4,3,2,2,3,5,2,4,2,3,4,1,3,3,4,4,3,4,3,5.0,3.0,4,4,5,4,6,5,5,,,,,1,1,2,2,9080000.0,1,3,1,1,0,1,0,0,0,0,0,0,0,2,1,3.0,3,1962.0,1944.0,1962.0,3.0,1.0,5.0,-1.0,5.0,,,-2,3,1,-8,-2,-8,1,-8,2,2,3,3,5500.0,4,3,3,4,2,2,3,4,2,3,3,4,3,3,75,80,75,80,70.0,80,75,70,70,4
7082,3,1,1,1,2,2015,1,1954,1,-8,1,6,4.0,1970.0,48000,1,,35.0,0,1,0,1,0,0,0,0,0,178,100,4,5,5,2,1.0,2,2,3,5,2,5,1,4,4,2,5,4,3,2,3,5,5,2,3,4,2,5.0,3.0,3,-8,2,2,2,3,5,,,,,1,2,2,2,48000.0,2,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0.0,7,-3.0,,,,,,,,,,-3,1,1,4,-3,3,1,15,3,2,3,3,-3.0,4,3,5,5,1,2,3,1,3,4,5,5,1,2,35,10,5,25,20.0,30,55,50,50,3
7083,5,1,4,7,21,2015,1,1952,1,1,1,4,4.0,1969.0,36500,1,,10.0,0,0,0,0,0,0,0,0,1,172,163,5,5,5,4,3.0,3,1,5,5,1,1,1,4,3,3,4,3,3,4,1,5,5,5,3,5,5,2.0,3.0,3,5,6,5,8,3,1,3.0,30.0,1.0,1.0,1,1,2,2,100000.0,1,3,2,1,0,1,0,0,0,0,0,0,0,1,3,0.0,3,-2.0,1949.0,-2.0,6.0,1.0,4.0,-1.0,5.0,,,-2,2,1,2,-2,3,1,16,2,1,3,2,60000.0,3,2,4,4,5,3,2,4,3,3,-8,4,1,3,100,100,100,100,100.0,100,100,100,100,3
7084,5,1,12,34,64,2015,1,1964,1,1,1,10,4.0,1989.0,1000000,1,,82.0,0,0,1,0,0,0,0,0,0,177,160,3,5,5,2,2.0,3,2,2,4,5,2,1,4,3,2,4,4,3,4,1,4,4,1,3,4,3,4.0,3.0,5,4,8,5,9,3,1,1.0,26.0,1.0,1.0,1,1,2,2,1000000.0,3,4,2,1,0,0,1,0,0,0,0,0,0,1,0,1.0,3,1995.0,1968.0,1995.0,12.0,1.0,2.0,200000.0,1.0,3.0,1.0,-2,3,1,2,-2,1,1,2,1,1,4,2,2000000.0,5,4,4,4,5,5,3,5,3,4,-8,5,2,4,100,90,90,90,90.0,80,80,60,100,3
7085,4,1,15,43,74,2015,2,1975,1,1,1,6,4.0,1993.0,0,1,,93.0,0,0,1,0,0,0,0,0,0,167,115,4,4,4,5,1.0,4,3,2,5,5,2,1,3,3,2,3,2,3,2,2,5,5,1,3,2,2,5.0,2.0,2,4,6,4,4,3,5,,,,,1,2,2,2,12000.0,3,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1.0,3,2000.0,1972.0,2000.0,9.0,1.0,5.0,120000.0,1.0,1.0,1.0,1941,4,1,1,1942,3,1,1,2,1,3,2,300000.0,2,2,3,2,5,4,4,4,3,3,2,3,2,2,60,50,40,60,60.0,70,50,90,80,2
7086,4,2,10,28,51,2015,2,1953,1,1,1,4,4.0,1969.0,5000,1,,60.0,0,1,0,0,0,0,0,0,0,160,130,3,3,4,1,1.0,2,2,3,5,1,1,1,5,3,3,3,3,3,2,2,5,2,4,3,3,3,3.0,3.0,1,4,6,5,7,4,3,,,,,1,1,2,2,5000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,7,-2.0,,,,,,,,,,1921,4,1,1,1923,1,1,1,2,2,3,2,10000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,80,90,80,80,80.0,80,70,70,70,3
7087,4,1,1,1,7,2015,2,1984,1,1,1,12,4.0,2010.0,50000,1,,36.0,0,0,0,0,0,0,0,0,1,162,100,5,5,5,2,1.0,2,2,2,5,5,3,1,3,4,4,3,3,3,5,3,5,5,1,4,4,3,7.0,4.0,2,3,7,7,8,7,1,4.0,1.0,1.0,2.0,1,1,1,1,90000.0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,1,1.0,6,2010.0,,,,,,,,,,1953,6,1,4,1956,8,4,4,2,1,4,3,120000.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,90,80,80,90,85.0,80,90,80,85,1
7088,3,1,26,74,114,2015,2,1974,1,1,1,3,4.0,-2.0,15000,1,,26.0,0,0,0,0,0,0,0,0,1,150,100,2,2,3,1,2.0,1,1,1,5,1,1,1,5,4,5,5,5,4,5,4,5,5,5,3,4,1,3.0,5.0,2,1,4,3,4,3,1,2.0,23.0,-8.0,4.0,1,2,2,2,35000.0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1.0,4,1997.0,1969.0,2012.0,3.0,1.0,1.0,20000.0,1.0,2.0,-8.0,-2,3,1,2,-2,1,1,2,3,2,4,3,10000.0,5,3,3,2,3,-8,3,3,3,3,-8,-8,3,3,60,60,50,60,60.0,60,60,60,60,2
7089,4,2,18,52,86,2015,1,1966,1,0,5,3,4.0,1980.0,30000,1,,100.0,0,1,0,0,0,0,0,0,0,170,140,5,5,5,1,1.0,2,2,1,5,3,2,1,5,3,3,5,4,4,3,5,5,5,3,3,3,2,2.0,2.0,1,4,5,3,7,2,2,,,,,1,1,2,2,50000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1991.0,1971.0,1991.0,1.0,1.0,1.0,3000.0,3.0,,,1944,1,1,2,1944,1,1,2,2,1,4,2,50000.0,5,5,5,5,5,4,4,4,3,4,5,4,2,5,80,85,70,80,75.0,80,80,75,80,3
7090,4,2,2,5,12,2015,1,1997,1,1,1,6,1.0,-1.0,0,2,,100.0,0,0,0,0,1,0,0,0,0,170,100,4,4,4,1,1.0,1,1,3,4,1,1,2,5,4,5,4,3,4,4,1,3,5,5,3,3,4,3.0,3.0,1,2,3,3,6,3,6,,,,,1,2,2,2,10000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,1970,3,1,2,1970,1,1,2,3,2,4,3,36000.0,3,3,3,3,3,2,2,3,1,1,-8,2,1,4,60,70,50,60,50.0,50,60,60,50,1
7091,4,1,1,1,1,2015,2,1975,1,1,1,11,4.0,2008.0,40000,1,,110.0,0,1,1,0,0,0,0,0,0,157,96,4,4,4,2,1.0,2,2,2,2,5,5,4,4,4,4,4,4,3,3,4,5,3,1,4,4,2,6.0,3.0,3,4,5,5,5,5,1,3.0,15.0,1.0,3.0,1,1,1,1,100000.0,2,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2000.0,1973.0,2000.0,12.0,1.0,2.0,60000.0,1.0,3.0,1.0,1936,12,4,1,1938,12,1,1,2,2,3,3,60000.0,4,3,3,3,5,4,3,4,3,3,-8,3,2,3,60,60,60,60,60.0,60,60,60,60,2
7092,2,1,10,27,50,2015,2,1962,1,1,1,3,2.0,,8000,1,,120.0,0,1,1,0,0,0,0,0,0,163,128,3,4,3,1,1.0,2,2,1,5,1,1,1,5,4,3,5,5,5,2,1,5,4,5,5,5,1,1.0,1.0,1,1,2,1,1,1,2,,,,,1,1,2,2,36000.0,4,1,2,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1986.0,1964.0,1986.0,6.0,1.0,2.0,18000.0,1.0,5.0,2.0,-2,1,1,3,-2,1,1,2,3,1,4,3,30000.0,3,3,3,3,4,-8,2,2,2,-8,-8,-8,1,2,100,90,60,70,60.0,70,50,80,60,3
7093,3,2,17,48,80,2015,2,1966,1,1,1,4,2.0,1980.0,6500,1,,200.0,0,0,1,0,0,0,0,0,0,155,120,2,2,3,1,1.0,1,1,1,4,1,1,1,4,3,5,5,4,5,2,5,1,5,5,3,3,1,7.0,7.0,1,1,4,2,5,5,4,,,,,1,1,2,2,20000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,2,2.0,3,1984.0,1958.0,1984.0,4.0,1.0,1.0,20000.0,2.0,,,-2,1,1,2,-2,1,1,2,3,3,4,2,6000.0,5,1,2,2,2,-8,1,-8,2,-8,-8,-8,1,5,85,85,50,50,50.0,50,40,80,70,3
7094,4,2,5,8,23,2015,2,1967,1,0,3,6,4.0,1985.0,25000,1,,76.0,0,1,1,0,0,0,0,0,0,167,140,4,4,4,2,1.0,3,2,2,4,4,1,1,4,3,2,4,4,3,4,1,5,3,2,4,4,2,2.0,2.0,1,3,4,5,5,5,1,3.0,25.0,1.0,3.0,1,1,2,2,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1985.0,1963.0,1985.0,6.0,1.0,2.0,35000.0,1.0,3.0,1.0,1940,4,1,1,1943,3,1,15,3,3,5,2,40000.0,3,3,4,3,4,4,3,4,3,3,3,3,1,4,90,90,90,90,70.0,90,90,90,90,2
7095,4,1,6,17,33,2015,2,1993,1,1,1,12,1.0,2012.0,0,4,2014.0,140.0,0,1,1,0,0,0,0,0,0,170,105,4,3,3,5,2.0,4,4,3,3,5,1,3,3,3,2,3,4,2,2,2,4,5,1,3,4,4,6.0,2.0,2,3,5,4,6,3,6,,,,,2,2,2,2,100000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,1955,11,1,11,1968,4,1,5,2,2,3,-8,200000.0,3,2,2,2,4,3,4,4,2,4,4,4,2,3,70,70,60,70,70.0,60,70,80,70,1
7096,3,1,16,46,78,2015,1,1964,1,1,1,5,4.0,-2.0,60000,1,,100.0,0,1,0,0,0,0,0,0,0,170,130,4,4,4,5,1.0,4,2,3,5,5,2,2,4,3,3,5,4,3,3,3,5,5,1,3,4,3,5.0,5.0,3,4,4,3,4,2,1,5.0,31.0,1.0,3.0,1,1,2,2,62000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1984.0,1964.0,1984.0,6.0,1.0,5.0,2000.0,5.0,,,1935,2,4,2,1940,1,1,2,2,2,5,2,8000.0,4,4,4,4,4,3,3,4,3,-8,-8,-8,1,3,99,70,80,89,78.0,76,84,73,80,3
7097,4,2,2,3,10,2015,1,1988,1,1,1,4,4.0,2003.0,20000,1,,120.0,0,1,1,0,0,0,0,0,0,174,150,4,4,4,1,1.0,2,2,4,5,5,3,1,2,2,3,3,4,2,4,2,4,5,1,2,3,3,4.0,4.0,1,5,5,3,6,2,1,3.0,4.0,1.0,3.0,1,1,1,1,30000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,,3,2013.0,1993.0,2013.0,4.0,1.0,1.0,18000.0,1.0,3.0,1.0,1953,3,1,2,1959,3,1,2,3,1,3,2,50000.0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,1
7098,3,1,6,15,31,2015,2,1945,1,1,1,1,,,20000,1,,105.0,0,0,0,0,0,0,0,0,1,155,102,3,3,3,1,1.0,1,1,2,4,1,1,1,4,2,5,5,4,3,4,4,4,4,5,2,4,2,5.0,5.0,2,3,4,3,4,3,4,,,,,1,2,2,2,100000.0,1,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0.0,7,1970.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,3,2,100000.0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,70,80,80,70,80.0,70,80,80,70,4
7099,5,2,18,55,89,2015,1,1975,1,1,1,12,4.0,1994.0,20000,1,,150.0,0,1,0,0,0,0,0,0,0,170,128,4,4,4,2,2.0,4,4,1,4,5,1,1,4,3,2,4,3,2,2,2,5,5,1,4,3,3,2.0,2.0,2,4,5,5,6,4,1,3.0,21.0,1.0,2.0,1,1,1,1,40000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1.0,3,1997.0,1974.0,1997.0,12.0,1.0,2.0,20000.0,1.0,3.0,1.0,-2,7,4,1,-2,4,1,2,2,1,4,3,40000.0,4,4,4,4,4,4,4,4,4,4,2,4,1,5,80,70,60,70,60.0,70,80,75,80,2
7100,4,1,27,79,119,2015,2,1980,1,1,1,12,4.0,2002.0,60000,4,2009.0,60.0,0,1,0,0,0,0,0,0,0,166,110,4,5,3,4,2.0,2,3,2,3,5,3,2,4,3,3,5,3,3,4,5,5,5,1,4,4,3,6.0,3.0,5,1,3,3,5,1,1,3.0,13.0,1.0,3.0,1,1,2,2,70000.0,3,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2006.0,1979.0,2006.0,10.0,1.0,4.0,10000.0,1.0,3.0,1.0,1952,3,1,2,1958,3,1,2,3,2,4,3,60000.0,5,4,-8,-8,5,5,5,5,3,3,-8,5,4,4,85,85,85,85,85.0,80,80,85,85,2
7101,4,1,11,31,54,2015,1,1970,1,1,1,12,4.0,1993.0,30000,4,1993.0,120.0,0,1,0,0,0,0,0,0,0,178,140,4,4,4,2,1.0,3,2,1,4,5,3,1,4,4,2,4,4,4,3,2,5,5,1,3,4,3,3.0,5.0,1,4,3,2,3,1,1,3.0,23.0,1.0,2.0,1,1,2,2,70000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1995.0,1971.0,1995.0,12.0,1.0,2.0,20000.0,1.0,3.0,1.0,1940,4,4,2,1942,3,1,2,2,2,4,2,60000.0,4,3,3,3,5,4,2,4,2,3,-8,3,1,4,70,60,70,80,50.0,80,80,70,60,2
7102,4,2,18,53,87,2015,1,1969,1,1,1,4,4.0,-2.0,4000,1,,100.0,0,1,0,0,0,0,0,0,0,165,113,2,3,4,1,1.0,3,3,1,5,1,1,1,3,3,3,4,4,3,5,3,5,5,5,4,4,3,2.0,2.0,1,3,4,3,6,2,2,,,,,1,2,2,2,10000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1991.0,1969.0,1991.0,4.0,1.0,1.0,2000.0,3.0,,,-2,2,1,2,-2,1,1,2,3,1,4,3,30000.0,4,3,4,4,5,4,3,4,3,4,-8,3,2,5,80,80,85,75,80.0,85,80,80,75,2
7103,5,1,4,7,16,2015,1,1966,1,1,1,4,4.0,-2.0,800000,1,,96.0,0,0,1,0,0,0,0,0,0,166,135,3,5,5,5,2.0,4,1,1,4,1,1,1,5,4,4,5,5,2,5,5,5,5,5,1,2,1,,,1,5,5,1,7,1,1,1.0,15.0,1.0,1.0,1,1,2,2,100000.0,4,3,2,1,0,1,0,0,0,0,0,0,0,0,2,2.0,3,1999.0,1977.0,1999.0,7.0,1.0,1.0,0.0,1.0,9.0,-8.0,1925,3,1,1,1934,1,1,1,2,1,3,2,80000.0,4,4,4,4,4,4,4,4,4,4,4,4,2,3,60,60,60,60,50.0,50,80,80,70,3
7104,4,2,28,81,122,2015,2,1954,1,1,1,3,2.0,,13000,1,,240.0,0,0,0,1,0,0,0,0,0,155,104,4,4,4,1,1.0,1,1,1,4,1,1,1,5,3,5,5,4,1,5,5,5,5,5,3,3,1,1.0,1.0,2,4,5,4,6,2,3,,,,,1,1,2,2,13000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,4,1,0.0,3,1975.0,1957.0,1975.0,3.0,1.0,1.0,0.0,3.0,,,1931,1,1,2,1934,1,1,2,2,2,4,2,30000.0,4,4,4,3,4,4,3,-8,4,4,3,-8,3,5,80,80,70,80,80.0,70,80,80,80,3
7105,4,1,7,18,35,2015,2,1985,1,1,1,11,4.0,2008.0,26400,1,,17.0,0,0,0,0,0,0,0,0,1,165,90,4,5,4,2,2.0,1,3,1,4,5,1,1,3,3,3,4,4,3,3,5,5,5,1,1,2,3,,,1,4,5,4,6,2,1,3.0,6.0,1.0,3.0,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,-3,4,1,-8,1961,4,1,12,2,2,4,2,50000.0,5,4,-8,-8,5,5,3,4,3,-8,-8,-8,1,3,80,80,80,80,80.0,80,80,80,80,1
